beneficiary_id,partner_id,gender,age,category,education_level,family_size,dependents_count,marital_status,rural_urban,state,district,annual_family_income,income_source,bpl_status,land_owned_acres,bank_account_status,bank_name,account_type,loan_id,loan_scheme,loan_amount,subsidy_amount,interest_rate,tenure_months,emi_amount,loan_start_date,loan_end_date,collateral_required,guarantor_present,loan_purpose,sector,business_age,repayment_id,total_emis,emis_paid,emis_pending,on_time_emis,late_payments,missed_payments,average_delay_days,max_delay_days,current_outstanding,default_status,last_payment_date,risk_score
BEN2025,CP09,Male,31,ST,8th,5,1,Married,Rural,Odisha,Bhubaneswar,62741,Manufacturing,Yes,0.6,Yes,ICICI,Savings,LN2025_1,StartupLoan,188223,50820,5,53,3965,04-06-2025,11-10-2029,No,Yes,GeneralPurpose,Others,0,RP2025_1,53,3,50,2,1,2,5,13,177568,No,02-09-2025,55.86724391
BEN4071,CP20,Male,23,SC,10th,7,2,Married,Rural,Gujarat,Ahmedabad,75478,Trading,Yes,1.2,Yes,UnionBank,JanDhan,LN4071_1,ServiceLoan,151178,40818,4.8,47,3534,03-11-2024,04-01-2025,No,Yes,SalonExpansion,Services,1,RP4071_1,47,47,0,2,6,4,21,64,0,Yes,01-07-2025,55.83935972
BEN4670,CP15,Male,53,OBC,8th,4,2,Married,Urban,Maharashtra,Nagpur,93770,Tailoring,Yes,0,Yes,PNB,JanDhan,LN4670_1,BusinessLoan,281310,56262,5.5,31,9755,20-01-2024,13-03-2025,Yes,Yes,WorkingCapital,MSME,1,RP4670_1,31,31,0,2,8,12,36,87,0,Yes,15-11-2024,55.77553763
BEN2670,CP11,Female,61,General,5th,6,5,Married,Rural,Gujarat,Ahmedabad,48503,ForestProduct,Yes,1.6,Yes,BankOfBaroda,JanDhan,LN2670_2,MicroFinance,16820,4205,10.7,19,966,12-09-2023,04-04-2025,No,Yes,GeneralPurpose,Others,0,RP2670_2,19,11,8,2,9,8,22,61,7082,Yes,07-08-2024,55.75504485
BEN4386,CP17,Male,43,OBC,5th,4,2,Married,Urban,Delhi,West,80358,Farming,Yes,0,Yes,HDFC,Savings,LN4386_2,DairyLoan,241074,48214,5.8,39,6797,26-09-2024,21-12-2024,Yes,Yes,Infrastructure,Agriculture,0,RP4386_2,39,39,0,2,5,7,37,31,0,Yes,24-04-2025,55.72434238
BEN3782,CP17,Male,59,OBC,5th,8,0,Married,Rural,Rajasthan,Kota,50859,Manufacturing,Yes,0,Yes,BOI,JanDhan,LN3782_2,ServiceLoan,152577,33566,4.3,39,4198,04-11-2024,31-01-2025,No,Yes,SalonExpansion,Services,9,RP3782_2,39,39,0,2,6,4,39,54,0,Yes,02-07-2025,55.68650766
BEN3504,CP07,Female,36,OBC,5th,8,5,Married,Rural,UP,Agra,58073,ForestProduct,Yes,0.3,Yes,Axis,JanDhan,LN3504_2,StartupLoan,174219,43554,5.3,68,2971,12-03-2024,27-10-2024,No,Yes,GeneralPurpose,Others,0,RP3504_2,68,68,0,2,6,12,20,57,0,Yes,07-11-2024,55.66419416
BEN0227,CP18,Male,52,General,5th,7,5,Married,Rural,Bihar,Muzaffarpur,74650,ForestProduct,Yes,3.5,Yes,BankOfBaroda,JanDhan,LN0227_2,BusinessLoan,145696,32053,4.5,37,4224,19-08-2025,02-09-2028,No,Yes,Expansion,MSME,8,RP0227_2,37,3,34,2,1,0,3,2,133882,No,17-11-2025,55.62358888
BEN1423,CP19,Male,27,SC,5th,7,4,Married,Rural,UP,Kanpur,58654,Farming,Yes,0.7,Yes,ICICI,JanDhan,LN1423_1,MicroFinance,23051,6223,11.5,13,1894,14-10-2024,08-11-2025,No,No,GeneralPurpose,Others,0,RP1423_1,13,6,7,2,4,7,30,40,12412,Yes,12-04-2025,55.60992406
BEN3821,CP09,Female,26,OBC,10th,6,0,Married,Rural,UP,Lucknow,80591,Farming,Yes,1.6,Yes,BOI,Savings,LN3821_1,VehicleLoan,241773,60443,7.5,38,7167,02-06-2025,16-07-2028,Yes,Yes,GeneralPurpose,Others,0,RP3821_1,38,3,35,2,1,2,4,2,222685,No,31-08-2025,55.58549393
BEN0235,CP20,Male,23,SC,12th,7,1,Married,Rural,Odisha,Koraput,56626,Dairy,Yes,1.6,Yes,PNB,Savings,LN0235_1,WomenEnterprise,166839,45046,5.6,36,5045,12-04-2024,15-10-2025,No,Yes,GeneralPurpose,Others,0,RP0235_1,36,36,0,2,8,9,35,83,0,Yes,06-02-2025,55.57220634
BEN1589,CP15,Male,54,OBC,8th,5,2,Married,Urban,Gujarat,Surat,93193,Labour,Yes,0,Yes,Axis,Savings,LN1589_2,AgriLoan,95017,19003,3.3,19,5139,25-01-2025,18-08-2026,No,Yes,SeedPurchase,Agriculture,0,RP1589_2,19,5,14,2,3,5,34,33,70012,Yes,24-06-2025,55.57064641
BEN0677,CP05,Male,55,SC,8th,3,2,Married,Urban,UP,Ballia,122873,ForestProduct,Yes,0,Yes,IndianBank,JanDhan,LN0677_1,ServiceLoan,345065,86266,4.4,33,11121,18-08-2025,04-05-2028,Yes,No,SalonExpansion,Services,3,RP0677_1,33,3,30,2,1,0,6,2,313695,No,16-11-2025,55.56816502
BEN4999,CP03,Male,24,General,8th,2,0,Married,Rural,Maharashtra,Aurangabad,70354,Carpentry,Yes,0.5,Yes,Axis,Savings,LN4999_2,AgriLoan,131437,28916,4,25,5488,21-06-2025,11-07-2027,No,Yes,IrrigationSetup,Agriculture,0,RP4999_2,25,3,22,2,1,2,14,16,115664,No,19-09-2025,55.56661873
BEN0383,CP20,Male,58,OBC,10th,6,3,Married,Rural,Chhattisgarh,Durg,67315,Labour,Yes,1.3,Yes,SBI,Savings,LN0383_2,ServiceLoan,108368,23840,4.4,57,2110,21-03-2024,17-07-2024,No,No,OfficeSetup,Services,8,RP0383_2,57,57,0,2,10,8,26,54,0,Yes,16-03-2025,55.56486799
BEN3752,CP03,Female,60,OBC,5th,7,5,Married,Urban,UP,Agra,79936,Farming,Yes,0,Yes,HDFC,JanDhan,LN3752_2,DairyLoan,239808,55155,5.6,53,5117,10-07-2024,01-01-2025,Yes,Yes,FeedPurchase,Agriculture,0,RP3752_2,53,53,0,2,5,9,17,47,0,Yes,05-02-2025,55.55878752
BEN4868,CP18,Male,38,SC,10th,5,1,Married,Rural,Rajasthan,Jaipur,93943,FoodBusiness,Yes,1.5,Yes,SBI,Savings,LN4868_1,StartupLoan,271117,73201,5.5,37,7983,14-12-2023,11-12-2024,Yes,Yes,GeneralPurpose,Others,0,RP4868_1,37,37,0,2,5,16,32,75,0,Yes,11-07-2024,55.50652065
BEN1662,CP14,Male,39,ST,5th,8,0,Married,Urban,UP,Lucknow,84778,Manufacturing,Yes,0,Yes,BOI,Savings,LN1662_1,WomenEnterprise,228802,57200,4.5,32,7601,19-04-2024,06-07-2025,Yes,Yes,GeneralPurpose,Others,0,RP1662_1,32,32,0,2,9,8,41,73,0,Yes,15-03-2025,55.49998907
BEN2958,CP04,Female,45,SC,10th,3,0,Married,Rural,Odisha,Bhubaneswar,103760,Farming,No,0.3,Yes,Axis,Savings,LN2958_1,StartupLoan,311280,77820,5.4,42,8150,10-12-2024,23-05-2028,Yes,Yes,GeneralPurpose,Others,0,RP2958_1,42,6,36,2,4,5,34,87,266811,Yes,08-06-2025,55.49998623
BEN1365,CP16,Female,63,General,10th,2,1,Married,Rural,Rajasthan,Jaipur,88510,Farming,Yes,0.9,Yes,Axis,JanDhan,LN1365_2,ServiceLoan,113344,28336,4.7,44,2809,02-04-2024,13-04-2025,No,Yes,ServiceEquipment,Services,5,RP1365_2,44,44,0,2,11,7,29,58,0,Yes,27-04-2025,55.4232089
BEN4135,CP13,Female,29,OBC,10th,4,3,Married,Urban,Maharashtra,Aurangabad,129625,Tailoring,Yes,0,Yes,IndianBank,JanDhan,LN4135_1,HousingLoan,388875,89441,8.3,141,4326,25-07-2024,01-12-2024,Yes,Yes,GeneralPurpose,Others,0,RP4135_1,141,141,0,2,4,10,43,66,0,Yes,21-01-2025,55.38847196
BEN0892,CP06,Male,26,OBC,10th,5,4,Married,Rural,Jharkhand,Dhanbad,50503,Manufacturing,Yes,1.6,Yes,Canara,JanDhan,LN0892_1,HousingLoan,151509,33331,7.4,131,1689,04-03-2023,25-07-2025,No,Yes,GeneralPurpose,Others,0,RP0892_1,131,131,0,2,8,23,25,47,0,Yes,29-12-2023,55.32070557
BEN2658,CP15,Male,23,OBC,12th,7,4,Married,Rural,Odisha,Rourkela,67299,Manufacturing,Yes,0.9,Yes,PNB,Savings,LN2658_1,HousingLoan,201897,44417,7.6,126,2330,05-05-2024,14-05-2024,Yes,Yes,GeneralPurpose,Others,0,RP2658_1,126,126,0,2,3,13,39,39,0,Yes,02-10-2024,55.29840428
BEN1965,CP15,Male,21,General,8th,2,1,Married,Rural,Rajasthan,Bikaner,46207,Trading,Yes,5.2,Yes,Canara,JanDhan,LN1965_1,AgriLoan,58575,12886,4.6,18,3373,10-08-2024,07-03-2025,No,Yes,SeedPurchase,Agriculture,0,RP1965_1,18,18,0,2,4,9,18,32,0,Yes,06-02-2025,55.24883027
BEN4806,CP07,Female,62,SC,8th,4,2,Married,Rural,MP,Gwalior,66995,ForestProduct,Yes,0.5,Yes,UnionBank,JanDhan,LN4806_2,WomenEnterprise,99300,29790,4.8,24,4347,01-08-2025,22-07-2027,No,Yes,GeneralPurpose,Others,0,RP4806_2,24,3,21,2,1,0,0,26,86887,No,30-10-2025,55.23861796
BEN0977,CP17,Female,59,General,8th,2,1,Married,Urban,Odisha,Cuttack,85485,FoodBusiness,Yes,0,Yes,BOI,Savings,LN0977_1,HousingLoan,256455,58984,6.7,204,2109,29-04-2023,12-04-2025,Yes,Yes,GeneralPurpose,Others,0,RP0977_1,204,204,0,2,8,21,44,52,0,Yes,23-02-2024,55.2161638
BEN0456,CP04,Female,36,General,5th,7,2,Married,Rural,Odisha,Rourkela,38019,ForestProduct,Yes,2.1,Yes,SBI,Savings,LN0456_1,HousingLoan,114057,28514,6.9,141,1182,01-05-2024,25-07-2024,No,Yes,GeneralPurpose,Others,0,RP0456_1,141,141,0,2,4,13,35,77,0,Yes,28-10-2024,55.11789684
BEN0837,CP06,Male,31,OBC,10th,5,4,Married,Rural,Jharkhand,Ranchi,111552,Dairy,No,0.4,Yes,HDFC,JanDhan,LN0837_2,AgriLoan,161945,27530,4.5,16,10447,25-12-2023,18-04-2025,No,Yes,Equipment,Agriculture,0,RP0837_2,16,8,8,2,6,8,19,69,80972,Yes,21-08-2024,55.11739384
BEN1236,CP18,Male,49,OBC,5th,2,1,Married,Rural,Maharashtra,Mumbai,41321,Agriculture,Yes,0.4,Yes,BankOfBaroda,Savings,LN1236_1,ServiceLoan,123963,27271,5.2,29,4558,06-04-2024,23-05-2024,No,Yes,Technology,Services,8,RP1236_1,29,29,0,2,8,9,26,58,0,Yes,31-01-2025,55.09421819
BEN2656,CP11,Male,57,SC,8th,3,0,Married,Rural,Bihar,Patna,59714,Coaching,Yes,3.8,Yes,IndianBank,Savings,LN2656_2,VehicleLoan,179142,48368,6.3,58,3590,12-12-2023,13-07-2024,No,Yes,GeneralPurpose,Others,0,RP2656_2,58,58,0,2,6,15,24,56,0,Yes,08-08-2024,55.07843879
BEN2304,CP15,Male,52,General,8th,4,1,Married,Rural,Odisha,Bhubaneswar,81483,Tailoring,Yes,0.9,Yes,UnionBank,Savings,LN2304_1,EducationLoan,187602,41272,4.7,70,3069,23-09-2023,27-06-2024,No,Yes,Certification,Education,0,RP2304_1,70,70,0,2,9,15,42,31,0,Yes,18-08-2024,55.05832161
BEN3738,CP07,Female,49,SC,10th,4,3,Married,Rural,Odisha,Puri,96612,FoodBusiness,Yes,2.3,Yes,ICICI,Savings,LN3738_2,VehicleLoan,289836,86950,6.2,45,7235,21-08-2025,02-05-2029,Yes,Yes,GeneralPurpose,Others,0,RP3738_2,45,3,42,2,1,0,3,2,270513,No,19-11-2025,54.97218772
BEN0816,CP14,Female,32,ST,8th,3,0,Married,Rural,UP,Ballia,45833,Labour,Yes,0.4,Yes,ICICI,JanDhan,LN0816_1,AgriLoan,137499,41249,4.4,32,4561,10-12-2023,24-02-2025,No,Yes,Fertilizer,Agriculture,0,RP0816_1,32,32,0,2,5,16,17,62,0,Yes,07-07-2024,54.95830788
BEN4897,CP17,Male,20,General,12th,3,2,Single,Rural,Jharkhand,Bokaro,89482,Agriculture,Yes,2.2,Yes,HDFC,JanDhan,LN4897_2,DairyLoan,189697,41733,5.5,52,4108,10-10-2024,14-11-2025,No,Yes,CattlePurchase,Agriculture,0,RP4897_2,52,52,0,2,4,7,32,78,0,Yes,08-04-2025,54.93011924
BEN0169,CP19,Male,27,SC,Graduate,3,1,Married,Rural,Bihar,Darbhanga,144153,FoodBusiness,No,1.7,Yes,IndianBank,Savings,LN0169_1,DairyLoan,299488,65887,4.7,69,4961,20-02-2024,21-10-2029,Yes,Yes,CattlePurchase,Agriculture,0,RP0169_1,69,10,59,2,8,11,36,42,256083,Yes,16-12-2024,54.92786109
BEN1620,CP08,Female,20,OBC,12th,3,2,Married,Rural,Odisha,Rourkela,99800,Labour,Yes,0.1,Yes,BankOfBaroda,Savings,LN1620_2,ServiceLoan,180706,45176,6,51,4023,06-12-2024,27-12-2024,No,Yes,OfficeSetup,Services,5,RP1620_2,51,51,0,2,4,5,18,59,0,Yes,04-06-2025,54.92645675
BEN1893,CP13,Female,33,ST,8th,3,2,Married,Rural,Jharkhand,Deoghar,53797,Manufacturing,Yes,0,Yes,SBI,JanDhan,LN1893_1,WomenEnterprise,150232,45069,4.1,35,4561,03-12-2024,10-11-2025,No,No,GeneralPurpose,Others,0,RP1893_1,35,35,0,2,3,6,31,66,0,Yes,02-05-2025,54.92259908
BEN1459,CP16,Female,28,OBC,12th,3,2,Married,Rural,Maharashtra,Aurangabad,57105,Labour,Yes,1.2,Yes,BOI,JanDhan,LN1459_1,StartupLoan,171315,42828,6,71,2872,24-10-2024,11-03-2025,No,No,GeneralPurpose,Others,0,RP1459_1,71,71,0,2,6,5,24,59,0,Yes,21-06-2025,54.87673867
BEN2607,CP12,Male,49,SC,8th,7,4,Married,Rural,Maharashtra,Pune,64163,ForestProduct,Yes,0.7,Yes,IndianBank,Savings,LN2607_2,ServiceLoan,178780,48270,6.2,34,5747,19-08-2024,07-03-2025,No,No,Technology,Services,6,RP2607_2,34,34,0,2,3,10,39,49,0,Yes,16-01-2025,54.87449302
BEN4417,CP09,Male,32,ST,5th,7,4,Married,Rural,Odisha,Puri,35362,Tailoring,Yes,1.4,Yes,IndianBank,JanDhan,LN4417_2,MicroFinance,87474,23617,8.9,18,5209,23-01-2025,20-02-2025,No,Yes,GeneralPurpose,Others,0,RP4417_2,18,18,0,2,2,6,32,47,0,Yes,23-05-2025,54.83605509
BEN4993,CP08,Female,56,SC,8th,4,0,Married,Urban,Chhattisgarh,Durg,97058,Dairy,Yes,0,Yes,BOI,JanDhan,LN4993_1,MicroFinance,45610,12770,11.6,9,5315,07-10-2024,04-07-2025,No,No,GeneralPurpose,Others,0,RP4993_1,9,5,4,2,3,4,44,71,20271,Yes,06-03-2025,54.82136215
BEN1611,CP12,Female,50,OBC,8th,4,3,Married,Rural,UP,Varanasi,117900,Agriculture,No,1.4,Yes,BankOfBaroda,JanDhan,LN1611_1,VehicleLoan,353700,70740,8.4,33,12041,21-12-2024,07-09-2027,Yes,Yes,GeneralPurpose,Others,0,RP1611_1,33,5,28,2,3,6,25,75,300109,Yes,20-05-2025,54.80302773
BEN0256,CP10,Male,46,General,5th,6,1,Married,Rural,Delhi,North,75812,Dairy,Yes,0.9,Yes,PNB,Savings,LN0256_1,DairyLoan,217419,47832,4.5,42,5604,31-07-2025,11-01-2029,Yes,Yes,DairyEquipment,Agriculture,0,RP0256_1,42,3,39,2,1,0,0,26,201889,No,29-10-2025,54.78451638
BEN3553,CP17,Male,60,SC,8th,2,1,Married,Rural,Odisha,Cuttack,56501,Carpentry,Yes,0.5,Yes,IndianBank,Savings,LN3553_1,ServiceLoan,169503,45765,6.2,55,3548,13-03-2024,09-07-2024,No,Yes,OfficeSetup,Services,5,RP3553_1,55,55,0,2,4,14,31,56,0,Yes,09-09-2024,54.66058217
BEN2807,CP01,Female,49,ST,5th,6,0,Married,Rural,UP,Varanasi,44553,Trading,Yes,3.4,Yes,UnionBank,JanDhan,LN2807_1,AgriLoan,133659,40097,3.2,23,5999,09-07-2024,11-06-2025,No,Yes,SeedPurchase,Agriculture,0,RP2807_1,23,23,0,2,4,10,20,89,0,Yes,05-01-2025,54.61591584
BEN4921,CP20,Male,33,OBC,10th,6,4,Married,Rural,Jharkhand,Deoghar,92227,Tailoring,Yes,0.6,Yes,Axis,JanDhan,LN4921_1,DairyLoan,267185,58780,4.9,49,6027,02-06-2025,11-06-2029,Yes,Yes,DairyEquipment,Agriculture,0,RP4921_1,49,3,46,2,1,2,11,25,250826,No,31-08-2025,54.52938117
BEN3522,CP08,Male,61,OBC,5th,6,5,Married,Urban,UP,Kanpur,168763,FoodBusiness,No,0,Yes,PNB,JanDhan,LN3522_2,StartupLoan,495570,74335,7.1,51,11285,01-02-2025,28-05-2025,Yes,No,GeneralPurpose,Others,0,RP3522_2,51,51,0,2,2,5,39,88,0,Yes,01-06-2025,54.49264201
BEN3075,CP20,Female,55,SC,10th,4,0,Married,Rural,Bihar,Darbhanga,84558,Farming,Yes,0.2,Yes,SBI,JanDhan,LN3075_2,WomenEnterprise,158008,47402,4.4,35,4818,22-07-2024,08-11-2024,No,No,GeneralPurpose,Others,0,RP3075_2,35,35,0,2,4,10,21,31,0,Yes,18-01-2025,54.47617782
BEN1573,CP10,Male,37,SC,8th,7,2,Married,Urban,MP,Bhopal,72426,Trading,Yes,0,Yes,IndianBank,JanDhan,LN1573_2,ServiceLoan,217278,54319,4.8,59,4141,15-05-2024,09-11-2025,Yes,Yes,ServiceEquipment,Services,6,RP1573_2,59,59,0,2,9,7,27,30,0,Yes,10-04-2025,54.45337832
BEN4944,CP07,Female,59,OBC,Graduate,6,3,Married,Rural,Bihar,Muzaffarpur,144035,Coaching,No,1,Yes,PNB,JanDhan,LN4944_2,BusinessLoan,206213,41242,4.4,37,5970,21-09-2024,06-10-2027,Yes,No,EquipmentPurchase,MSME,7,RP4944_2,37,8,29,2,6,6,44,85,161626,Yes,19-05-2025,54.42043682
BEN4127,CP03,Female,21,OBC,10th,3,1,Married,Rural,Jharkhand,Ranchi,67072,Manufacturing,Yes,2.1,Yes,Axis,JanDhan,LN4127_2,BusinessLoan,201216,50304,6,30,7239,23-10-2024,24-09-2025,Yes,Yes,WorkingCapital,MSME,0,RP4127_2,30,30,0,2,3,8,41,47,0,Yes,22-03-2025,54.41666667
BEN1413,CP02,Male,58,OBC,8th,3,0,Married,Rural,Rajasthan,Bikaner,74708,Labour,Yes,1.3,Yes,Axis,Savings,LN1413_1,VehicleLoan,224124,49307,7.9,52,5103,05-01-2025,04-09-2025,Yes,No,GeneralPurpose,Others,0,RP1413_1,52,52,0,2,4,4,36,50,0,Yes,04-07-2025,54.35319888
BEN1576,CP01,Male,57,OBC,5th,4,0,Married,Rural,UP,Varanasi,71839,Agriculture,Yes,0.7,Yes,PNB,Savings,LN1576_2,AgriLoan,145836,32083,3.2,38,4040,11-07-2024,25-08-2025,No,Yes,Equipment,Agriculture,0,RP1576_2,38,38,0,2,7,7,39,82,0,Yes,07-04-2025,54.32803863
BEN4576,CP13,Male,38,OBC,5th,7,0,Married,Rural,MP,Gwalior,51566,Agriculture,Yes,1.9,Yes,SBI,JanDhan,LN4576_2,VehicleLoan,154698,34033,7.9,57,3263,08-01-2025,14-11-2025,No,Yes,GeneralPurpose,Others,0,RP4576_2,57,57,0,2,4,4,37,72,0,Yes,07-07-2025,54.26884155
BEN3733,CP03,Male,57,SC,10th,6,5,Married,Urban,Odisha,Cuttack,188796,BeautyParlor,Yes,0,Yes,PNB,JanDhan,LN3733_2,ServiceLoan,288284,72071,5.8,57,5798,24-09-2024,06-12-2024,Yes,Yes,Technology,Services,8,RP3733_2,57,57,0,2,3,9,30,71,0,Yes,21-02-2025,54.24561404
BEN2113,CP15,Female,50,General,12th,2,1,Married,Rural,Delhi,East,87687,Dairy,Yes,1.8,Yes,BOI,JanDhan,LN2113_2,DairyLoan,263061,65765,6.4,44,6723,10-05-2025,20-12-2028,Yes,Yes,Infrastructure,Agriculture,0,RP2113_2,44,4,40,2,2,2,5,18,239146,No,07-09-2025,54.23482991
BEN2826,CP18,Female,54,ST,5th,3,1,Married,Rural,Jharkhand,Ranchi,105181,Tailoring,No,3.6,Yes,HDFC,JanDhan,LN2826_2,AgriLoan,230572,57643,4.6,34,7246,07-12-2024,23-09-2027,Yes,Yes,Equipment,Agriculture,0,RP2826_2,34,6,28,2,4,5,25,44,189882,Yes,05-06-2025,54.16663095
BEN1432,CP01,Male,26,SC,Graduate,5,1,Married,Rural,Gujarat,Gandhinagar,167672,Agriculture,No,0,Yes,Canara,Savings,LN1432_1,VehicleLoan,503016,110663,7.2,31,17830,18-10-2024,06-05-2027,Yes,Yes,GeneralPurpose,Others,0,RP1432_1,31,8,23,2,6,5,22,84,373205,Yes,15-06-2025,54.09998649
BEN3169,CP06,Female,29,OBC,5th,6,0,Married,Rural,Rajasthan,Bikaner,35719,FoodBusiness,Yes,0.5,Yes,ICICI,JanDhan,LN3169_1,ServiceLoan,107157,26789,4.8,26,4347,16-06-2025,05-08-2027,No,Yes,SalonExpansion,Services,7,RP3169_1,26,3,23,2,1,2,1,14,94792,No,14-09-2025,54.09607398
BEN4281,CP01,Female,62,ST,10th,8,1,Married,Rural,Bihar,Bhagalpur,72330,Labour,Yes,1.7,Yes,UnionBank,JanDhan,LN4281_2,WomenEnterprise,194425,58327,4.1,32,6424,02-12-2024,19-10-2025,No,Yes,GeneralPurpose,Others,0,RP4281_2,32,32,0,2,3,6,17,89,0,Yes,01-05-2025,54.08332047
BEN4037,CP13,Male,36,ST,8th,4,3,Married,Rural,Bihar,Bhagalpur,95585,Carpentry,Yes,0.7,Yes,HDFC,JanDhan,LN4037_2,VehicleLoan,286755,77423,7.5,48,6933,09-06-2024,20-08-2024,Yes,Yes,GeneralPurpose,Others,0,RP4037_2,48,48,0,2,4,11,34,59,0,Yes,06-12-2024,53.97498518
BEN3197,CP09,Female,27,SC,10th,7,0,Married,Rural,Odisha,Bhubaneswar,54676,Agriculture,Yes,0.4,Yes,IndianBank,JanDhan,LN3197_1,BusinessLoan,70216,21064,5.8,57,1412,16-06-2023,13-05-2025,No,Yes,WorkingCapital,MSME,0,RP3197_1,57,57,0,2,6,21,24,43,0,Yes,11-02-2024,53.96933369
BEN4385,CP07,Male,39,OBC,12th,3,1,Married,Rural,Delhi,West,77353,Coaching,Yes,1,Yes,Axis,JanDhan,LN4385_2,EducationLoan,47702,10494,4.4,73,745,02-01-2025,01-01-2031,No,No,VocationalTraining,Education,0,RP4385_2,73,6,67,2,4,4,15,79,43781,Yes,01-07-2025,53.9630344
BEN3299,CP15,Male,51,OBC,5th,2,1,Married,Rural,MP,Bhopal,51994,ForestProduct,Yes,0.3,Yes,PNB,JanDhan,LN3299_2,VehicleLoan,145224,31949,6.6,45,3651,05-01-2025,14-09-2025,No,Yes,GeneralPurpose,Others,0,RP3299_2,45,45,0,2,2,6,15,75,0,Yes,05-05-2025,53.96110147
BEN3218,CP09,Male,37,SC,10th,4,1,Married,Rural,Maharashtra,Mumbai,103428,Dairy,No,4.6,Yes,IndianBank,JanDhan,LN3218_2,DairyLoan,188490,41467,5.4,71,3107,22-06-2025,22-04-2031,No,No,FeedPurchase,Agriculture,0,RP3218_2,71,3,68,2,1,2,2,12,180525,No,20-09-2025,53.92740994
BEN2226,CP18,Female,63,OBC,5th,3,2,Married,Urban,Bihar,Darbhanga,81817,Farming,Yes,0,Yes,BOI,Savings,LN2226_1,MicroFinance,12597,2897,11.2,23,611,13-12-2024,03-11-2026,No,Yes,GeneralPurpose,Others,0,RP2226_1,23,7,16,2,5,4,26,46,8763,Yes,11-07-2025,53.92131304
BEN0886,CP04,Female,58,ST,5th,4,3,Married,Urban,Bihar,Gaya,118228,Coaching,No,0,Yes,BOI,JanDhan,LN0886_1,ServiceLoan,110389,25389,4.4,31,3773,07-03-2024,23-09-2026,No,Yes,SalonExpansion,Services,7,RP0886_1,31,7,24,2,5,13,43,38,85462,Yes,03-10-2024,53.90087539
BEN2075,CP20,Male,59,OBC,8th,5,3,Married,Rural,Maharashtra,Aurangabad,64627,Manufacturing,Yes,2,Yes,IndianBank,Savings,LN2075_1,AgriLoan,188146,41392,4.8,29,6884,08-10-2024,08-09-2025,No,No,SeedPurchase,Agriculture,0,RP2075_1,29,29,0,2,5,6,42,62,0,Yes,06-05-2025,53.8586175
BEN3024,CP13,Male,37,OBC,12th,4,3,Married,Rural,Maharashtra,Aurangabad,80507,Dairy,Yes,2.2,Yes,PNB,JanDhan,LN3024_2,WomenEnterprise,235977,51914,4.7,46,5615,30-08-2023,03-01-2025,Yes,Yes,GeneralPurpose,Others,0,RP3024_2,46,46,0,2,6,19,42,38,0,Yes,26-04-2024,53.84092211
BEN3043,CP04,Female,38,OBC,8th,5,4,Married,Rural,Chhattisgarh,Bastar,47716,BeautyParlor,Yes,0.7,Yes,UnionBank,JanDhan,LN3043_1,WomenEnterprise,143148,35787,5.3,47,3379,30-07-2024,12-10-2024,No,Yes,GeneralPurpose,Others,0,RP3043_1,47,47,0,2,5,9,44,81,0,Yes,25-02-2025,53.79875887
BEN2938,CP05,Female,30,SC,10th,4,0,Married,Rural,Delhi,Central,96789,Carpentry,Yes,0.5,Yes,Axis,JanDhan,LN2938_1,MicroFinance,40335,12100,9.1,15,2855,26-10-2023,18-01-2025,No,No,GeneralPurpose,Others,0,RP2938_1,15,8,7,2,6,7,34,46,18823,Yes,22-06-2024,53.79225042
BEN1713,CP18,Male,58,OBC,5th,2,1,Married,Rural,Rajasthan,Udaipur,72391,Carpentry,Yes,0.5,Yes,PNB,Savings,LN1713_2,VehicleLoan,217173,47778,7.5,34,7109,14-07-2025,29-04-2028,Yes,Yes,GeneralPurpose,Others,0,RP1713_2,34,4,30,2,2,0,12,24,191623,No,11-11-2025,53.75439955
BEN3618,CP16,Male,36,SC,10th,7,5,Married,Rural,Maharashtra,Nashik,67503,ForestProduct,Yes,1.3,Yes,SBI,JanDhan,LN3618_2,DairyLoan,202509,54677,5.9,48,4746,20-04-2024,13-02-2025,Yes,Yes,FeedPurchase,Agriculture,0,RP3618_2,48,48,0,2,3,14,41,60,0,Yes,17-09-2024,53.72498938
BEN2672,CP20,Female,27,ST,8th,2,1,Married,Urban,Delhi,South,58544,Coaching,Yes,0,Yes,HDFC,JanDhan,LN2672_2,BusinessLoan,175632,49176,5.1,32,5881,31-10-2024,07-05-2025,No,Yes,WorkingCapital,MSME,1,RP2672_2,32,32,0,2,3,7,35,52,0,Yes,30-03-2025,53.71247267
BEN0329,CP08,Male,28,SC,10th,6,4,Married,Urban,Delhi,West,146319,Carpentry,No,0,Yes,Axis,Savings,LN0329_1,AgriLoan,164148,32829,4.8,38,4664,22-04-2025,05-06-2028,No,Yes,Equipment,Agriculture,0,RP0329_1,38,4,34,2,2,3,27,62,146869,Yes,20-08-2025,53.69215194
BEN0497,CP05,Female,51,OBC,5th,7,0,Married,Rural,Jharkhand,Ranchi,86499,Labour,Yes,0.1,Yes,ICICI,JanDhan,LN0497_1,WomenEnterprise,176537,44134,5.3,32,5927,11-08-2024,19-12-2024,No,Yes,GeneralPurpose,Others,0,RP0497_1,32,32,0,2,6,7,36,74,0,Yes,08-04-2025,53.58332625
